"75.0700","202.4400","41.4700","996.1700","975.8800","162.7800","58.5800","117.0000","143.9700","54.3800","996.7000","153.0200","11.1200","97.7800","78.4600","86.0000","143.3300","112.4600","47.4300","222.1100","75.1400","145.5500","11.7000","56.4600","242.1500","142.4100","123.7700","45.0000","66.0200","132.9900","47.9600","60.3700",
"74.4100","200.6700","41.3600","993.2700","971.4700","164.8700","58.2800","117.2700","143.9100","54.0700","995.7800","153.9200","11.0000","97.7000","79.3800","86.5000","142.1000","112.8600","47.3900","223.1200","74.8400","145.5700","11.7900","56.1500","244.0400","141.8900","122.8900","44.7100","66.0600","134.1600","48.7400","59.5100",
"74.1400","199.5400","41.5600","991.8600","969.5400","166.3100","59.2200","117.3600","144.1200","54.5000","993.3800","154.0000","10.9800","98.5000","79.4600","86.2800","141.3900","112.5900","48.0600","224.3600","74.7100","145.2300","11.7800","56.0500","245.6200","142.8500","123.1000","43.9500","66.3200","131.9700","48.0200","59.3000",
"72.8500","197.4900","41.1200","977.6100","954.9600","167.8500","58.5100","118.2800","144.1400","54.2900","980.3500","152.5000","10.8900","101.0800","79.0500","85.8100","138.6500","112.0500","47.6200","224.1600","73.8300","143.9400","11.7500","56.1400","237.7100","141.1200","121.9500","43.5300","65.9300","133.0200","46.7700","59.2300",
"72.1300","197.7300","40.9100","970.5500","948.8200","169.7300","57.8000","118.6100","142.8300","54.1300","971.5400","152.6600","10.8900","104.6400","78.9000","85.4000","138.2200","111.7100","47.4100","220.6600","74.1300","141.8900","11.3700","56.4600","236.2100","139.5200","122.1500","43.6800","65.8400","140.6600","46.6600","58.6600",
"72.0400","198.5100","40.3800","964.0700","941.8600","170.1400","57.1200","117.9000","143.3100","53.8600","970.6700","153.9800","11.0400","115.4200","79.4600","84.7900","138.1000","110.5800","47.7500","219.5200","73.9000","141.0000","11.3600","56.4200","238.2700","138.8600","122.7100","43.7300","65.4400","147.3700","46.2100","56.0800",
"70.9000","195.8000","39.7500","954.6500","934.0100","169.2400","55.8800","117.6700","143.1000","53.8100","959.8400","152.6900","11.4100","113.8400","79.0600","84.1300","138.4300","110.3200","47.3800","219.1300","73.8700","141.3600","11.2000","55.6000","235.1700","136.4300","120.9800","43.1600","65.5800","151.4700","45.2200","56.1300",
"70.5400","195.2400","39.8200","950.5000","930.2400","169.1100","55.1500","117.0900","142.7100","53.0200","958.4900","149.5100","11.2750","116.6700","77.3200","84.7200","137.6900","110.0000","47.0000","218.7300","73.7200","140.2300","11.1800","55.3000","234.6600","134.5400","120.4000","42.9800","65.6300","148.5100","44.6500","55.8500",
"70.5500","194.8400","39.6200","942.1700","919.6200","169.4500","54.2300","116.5300","142.5700","53.4300","944.7600","151.0800","11.2000","116.1500","77.0100","84.3600","136.0800","110.5400","47.5000","220.3300","73.6200","139.0600","11.3300","54.4300","238.1900","134.3300","120.4400","43.0800","65.3700","144.5600","44.9200","55.7700",
"70.9500","197.9100","39.3800","964.6100","943.0000","172.7000","56.7800","115.8400","144.3500","54.5000","966.0700","154.5500","12.7500","120.3000","78.4800","84.3300","138.6100","112.3700","49.1500","224.5500","73.7400","141.8600","11.3200","54.6600","245.0600","138.0300","123.1400","43.6900","66.8500","145.2500","46.9400","56.8300",
"70.6700","197.6300","39.7800","959.2200","937.0800","175.7700","56.4100","115.8500","145.0800","54.0000","957.9700","154.7500","11.4200","120.9300","77.2400","84.5300","138.4600","112.0500","49.8300","228.2200","73.7300","142.2100","11.4000","55.1700","244.8500","137.6000","122.2500","44.0400","66.6700","145.8500","46.6800","56.7000",
"70.6500","196.5700","39.6100","955.1400","932.2200","173.4300","56.0100","115.8500","144.0700","53.5400","961.3500","153.5800","11.2600","120.0800","76.7300","84.1300","138.6700","110.3800","49.4300","230.8800","73.4300","142.9000","11.3300","54.9300","243.4700","136.8400","120.9600","43.9600","66.0600","145.0200","45.8300","56.1600",
"70.4800","196.7500","39.4000","955.8900","930.6000","188.5800","55.7500","115.0700","143.8600","54.1100","947.6200","152.4200","11.0700","119.0400","77.2900","83.9100","137.4600","110.7400","49.8500","231.0100","73.9600","144.3900","11.4700","54.4500","251.1000","136.2900","120.8000","43.8600","65.3000","145.9500","46.5400","56.2300",
"70.3100","196.6400","39.5200","954.8400","928.7800","192.5800","55.9900","114.5300","145.2500","54.3500","948.9500","154.0400","10.7900","120.9500","76.8300","84.2900","137.0100","110.5700","49.8500","229.7200","74.4300","143.0400","11.5700","54.4500","258.5600","136.1500","121.2000","44.5000","65.9800","146.1600","47.3000","56.2700",
"70.2900","197.9600","39.5700","956.7100","932.1700","191.3700","54.6200","113.5200","145.3000","54.8400","952.8200","154.0000","10.1800","124.7000","76.9800","84.1700","138.1700","109.3300","50.4000","238.5100","73.8600","142.4000","11.3400","54.2100","260.2100","135.6000","121.0700","44.6700","66.1700","146.1200","47.0800","56.8700",
"70.7100","198.6500","39.7900","958.6900","934.3000","186.8900","53.9900","114.7200","146.1900","54.8400","949.0400","154.0400","10.0400","124.4800","76.8000","84.7700","137.0000","109.5600","50.1700","241.9500","74.3300","141.5600","11.3100","54.6300","257.3600","135.1200","121.1100","44.6800","66.2100","146.9700","44.9400","56.3200",
"70.9200","199.4000","40.0600","950.2800","927.1300","185.2000","53.8300","114.8300","147.2200","55.3300","934.1500","154.7100","10.1900","128.8200","77.5000","85.4500","138.0300","110.0100","52.1300","244.9400","74.3500","140.7700","11.3200","54.7800","255.4900","134.8400","121.5200","44.6400","66.9900","144.9800","44.5100","56.6400",
"70.3100","199.5100","39.8700","954.7200","931.6600","179.8100","53.1000","114.2800","144.7600","54.8100","937.5300","155.4300","10.1000","130.1500","77.3500","85.5700","141.8900","108.7100","52.8600","245.2500","74.3900","140.0900","11.0900","54.8100","253.6800","134.6100","120.8200","44.5900","67.2300","144.8100","43.9100","56.7000",
"70.2200","197.6300","39.2900","948.4500","927.0400","177.3100","52.8400","113.3200","143.8200","54.0200","941.0300","155.3100","10.3900","130.4300","77.2800","84.9300","131.9700","107.6500","52.8000","243.7600","74.7600","138.9500","11.1900","54.2400","254.2700","134.8500","120.3000","43.7200","66.7400","142.8200","43.9200","56.1600",
